hour,day_of_week,is_weekend,month,weather_code,temperature_f,precipitation_in,dist_downtown_km,nearby_event_attendance,base_pattern,road_class,congestion_pct
4,3,0,4,51,45.7,0.008,1.245,0.0,2.15,primary,8.3
4,3,0,4,51,45.7,0.008,1.245,0.0,2.765,primary,2.8
4,3,0,4,51,45.7,0.008,1.245,0.0,2.765,primary,8.3
4,3,0,4,51,45.7,0.008,1.245,0.0,2.765,primary,0.0
4,3,0,4,51,45.7,0.008,1.245,0.0,2.765,primary,31.2
4,3,0,4,51,45.7,0.008,1.245,0.0,2.765,primary,16.7
4,3,0,4,51,45.7,0.008,1.245,0.0,2.765,primary,2.8
4,3,0,4,51,45.7,0.008,1.245,0.0,2.765,primary,0.0
4,3,0,4,51,45.7,0.008,1.245,0.0,2.765,primary,8.3
4,3,0,4,51,45.7,0.008,1.245,0.0,2.765,primary,8.3
4,3,0,4,51,45.7,0.008,1.245,0.0,3.379,primary,8.3
4,3,0,4,51,45.7,0.008,1.245,0.0,3.379,primary,13.9
4,3,0,4,51,45.7,0.008,1.245,0.0,3.379,primary,5.6
4,3,0,4,51,45.7,0.008,1.245,0.0,3.379,primary,0.0
4,3,0,4,51,45.7,0.008,1.245,0.0,3.379,primary,0.0
4,3,0,4,51,45.7,0.008,1.245,0.0,3.379,primary,0.0
4,3,0,4,51,45.7,0.008,1.245,0.0,3.379,primary,11.1
4,3,0,4,51,45.7,0.008,1.245,0.0,3.994,primary,0.0
4,3,0,4,51,45.7,0.008,1.245,0.0,3.994,primary,13.9
4,3,0,4,51,45.7,0.008,1.245,0.0,3.994,primary,0.0
4,3,0,4,51,45.7,0.008,1.245,0.0,3.994,primary,8.3
4,3,0,4,51,45.7,0.008,1.245,0.0,3.994,primary,0.0
4,3,0,4,51,45.7,0.008,1.245,0.0,3.994,primary,0.0
5,3,0,4,2,45.0,0.0,1.245,0.0,4.608,primary,2.8
5,3,0,4,2,45.0,0.0,1.245,0.0,4.608,primary,0.0
5,3,0,4,2,45.0,0.0,1.245,0.0,4.608,primary,8.3
5,3,0,4,2,45.0,0.0,1.245,0.0,4.608,primary,0.0
5,3,0,4,2,45.0,0.0,1.245,0.0,4.608,primary,41.7
5,3,0,4,2,45.0,0.0,1.245,0.0,4.608,primary,5.6
5,3,0,4,2,45.0,0.0,1.245,0.0,6.144,primary,13.9
5,3,0,4,2,45.0,0.0,1.245,0.0,6.144,primary,6.2
5,3,0,4,2,45.0,0.0,1.245,0.0,6.144,primary,5.6
5,3,0,4,2,45.0,0.0,1.245,0.0,6.144,primary,0.0
5,3,0,4,2,45.0,0.0,1.245,0.0,6.144,primary,8.3
5,3,0,4,2,45.0,0.0,1.245,0.0,6.144,primary,2.8
5,3,0,4,2,45.0,0.0,1.245,0.0,7.68,primary,0.0
5,3,0,4,2,45.0,0.0,1.245,0.0,7.68,primary,0.0
5,3,0,4,2,45.0,0.0,1.245,0.0,7.68,primary,38.9
5,3,0,4,2,45.0,0.0,1.245,0.0,9.216,primary,11.1
5,3,0,4,2,45.0,0.0,1.245,0.0,9.216,primary,16.7
5,3,0,4,2,45.0,0.0,1.245,0.0,9.216,primary,22.2
5,3,0,4,2,45.0,0.0,1.245,0.0,9.216,primary,11.1
6,3,0,4,3,44.7,0.0,1.245,0.0,10.752,primary,5.6
6,3,0,4,3,44.7,0.0,1.245,0.0,10.752,primary,5.6
6,3,0,4,3,44.7,0.0,1.245,0.0,10.752,primary,13.9
6,3,0,4,3,44.7,0.0,1.245,0.0,10.752,primary,22.2
6,3,0,4,3,44.7,0.0,1.245,0.0,13.44,primary,5.6
6,3,0,4,3,44.7,0.0,1.245,0.0,13.44,primary,8.3
6,3,0,4,3,44.7,0.0,1.245,0.0,13.44,primary,0.0
6,3,0,4,3,44.7,0.0,1.245,0.0,13.44,primary,5.6
6,3,0,4,3,44.7,0.0,1.245,0.0,13.44,primary,5.6
6,3,0,4,3,44.7,0.0,1.245,0.0,16.128,primary,0.0
6,3,0,4,3,44.7,0.0,1.245,0.0,16.128,primary,0.0
6,3,0,4,3,44.7,0.0,1.245,0.0,16.128,primary,19.4
6,3,0,4,3,44.7,0.0,1.245,0.0,16.128,primary,0.0
6,3,0,4,3,44.7,0.0,1.245,0.0,16.128,primary,0.0
6,3,0,4,3,44.7,0.0,1.245,0.0,18.816,primary,0.0
6,3,0,4,3,44.7,0.0,1.245,0.0,18.816,primary,0.0
6,3,0,4,3,44.7,0.0,1.245,0.0,18.816,primary,19.4
6,3,0,4,3,44.7,0.0,1.245,0.0,18.816,primary,11.1
7,3,0,4,1,44.0,0.0,1.245,0.0,21.504,primary,0.0
7,3,0,4,1,44.0,0.0,1.245,0.0,21.504,primary,0.0
7,3,0,4,1,44.0,0.0,1.245,0.0,21.504,primary,33.3
7,3,0,4,1,44.0,0.0,1.245,0.0,21.504,primary,0.0
7,3,0,4,1,44.0,0.0,1.245,0.0,21.504,primary,0.0
7,3,0,4,1,44.0,0.0,1.245,0.0,21.504,primary,8.3
7,3,0,4,1,44.0,0.0,1.245,0.0,23.424,primary,16.1
7,3,0,4,1,44.0,0.0,1.245,0.0,23.424,primary,11.1
7,3,0,4,1,44.0,0.0,1.245,0.0,25.344,primary,0.0
7,3,0,4,1,44.0,0.0,1.245,0.0,25.344,primary,0.0
7,3,0,4,1,44.0,0.0,1.245,0.0,25.344,primary,0.0
7,3,0,4,1,44.0,0.0,1.245,0.0,25.344,primary,0.0
7,3,0,4,1,44.0,0.0,1.245,0.0,27.264,primary,8.3
8,3,0,4,0,44.1,0.0,1.245,0.0,28.032,primary,2.8
8,3,0,4,0,44.1,0.0,1.245,0.0,28.032,primary,0.0
8,3,0,4,0,44.1,0.0,1.245,0.0,26.88,primary,0.0
9,3,0,4,0,46.5,0.0,1.245,0.0,22.656,primary,27.8
9,3,0,4,0,46.5,0.0,1.245,0.0,22.656,primary,0.0
10,3,0,4,0,49.5,0.0,1.245,0.0,16.128,primary,0.0
10,3,0,4,0,49.5,0.0,1.245,0.0,16.128,primary,0.0
11,3,0,4,0,53.2,0.0,1.245,0.0,15.36,primary,0.0
11,3,0,4,0,53.2,0.0,1.245,0.0,15.36,primary,0.0
11,3,0,4,0,53.2,0.0,1.245,0.0,15.744,primary,0.0
11,3,0,4,0,53.2,0.0,1.245,0.0,15.744,primary,0.0
11,3,0,4,0,53.2,0.0,1.245,0.0,16.128,primary,0.0
11,3,0,4,0,53.2,0.0,1.245,0.0,16.128,primary,2.8
11,3,0,4,0,53.2,0.0,1.245,0.0,16.128,primary,0.0
11,3,0,4,0,53.2,0.0,1.245,0.0,16.128,primary,0.0
11,3,0,4,0,53.2,0.0,1.245,0.0,16.128,primary,0.0
11,3,0,4,0,53.2,0.0,1.245,0.0,16.512,primary,19.4
11,3,0,4,0,53.2,0.0,1.245,0.0,16.512,primary,0.0
11,3,0,4,0,53.2,0.0,1.245,0.0,16.512,primary,2.8
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,0.0
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,0.0
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,0.0
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,11.1
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,0.0
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,0.0
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,0.0
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,15.6
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,0.0
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,30.6
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,0.0
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,0.0
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,0.0
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,2.8
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,2.8
12,3,0,4,0,56.9,0.0,1.245,0.0,16.896,primary,5.6
13,3,0,4,0,60.3,0.0,1.245,0.0,16.896,primary,19.4
13,3,0,4,0,60.3,0.0,1.245,0.0,16.896,primary,0.0
13,3,0,4,0,60.3,0.0,1.245,0.0,16.896,primary,18.8
13,3,0,4,0,60.3,0.0,1.245,0.0,16.896,primary,3.1
13,3,0,4,0,60.3,0.0,1.245,0.0,16.896,primary,13.9
13,3,0,4,0,60.3,0.0,1.245,0.0,16.896,primary,0.0
13,3,0,4,0,60.3,0.0,1.245,0.0,16.896,primary,0.0
13,3,0,4,0,60.3,0.0,1.245,0.0,16.896,primary,5.6
13,3,0,4,0,60.3,0.0,1.245,0.0,16.896,primary,8.3
13,3,0,4,0,60.3,0.0,1.245,0.0,17.28,primary,0.0
13,3,0,4,0,60.3,0.0,1.245,0.0,17.28,primary,11.1
13,3,0,4,0,60.3,0.0,1.245,0.0,17.28,primary,0.0
13,3,0,4,0,60.3,0.0,1.245,0.0,17.28,primary,15.6
13,3,0,4,0,60.3,0.0,1.245,0.0,17.28,primary,16.7
13,3,0,4,0,60.3,0.0,1.245,0.0,17.28,primary,0.0
13,3,0,4,0,60.3,0.0,1.245,0.0,17.28,primary,0.0
13,3,0,4,0,60.3,0.0,1.245,0.0,17.28,primary,5.6
13,3,0,4,0,60.3,0.0,1.245,0.0,17.28,primary,25.0
13,3,0,4,0,60.3,0.0,1.245,0.0,17.664,primary,0.0
13,3,0,4,0,60.3,0.0,1.245,0.0,17.664,primary,27.8
13,3,0,4,0,60.3,0.0,1.245,0.0,17.664,primary,6.2
13,3,0,4,0,60.3,0.0,1.245,0.0,17.664,primary,12.5
13,3,0,4,0,60.3,0.0,1.245,0.0,17.664,primary,47.2
13,3,0,4,0,60.3,0.0,1.245,0.0,17.664,primary,0.0
13,3,0,4,0,60.3,0.0,1.245,0.0,17.664,primary,12.9
13,3,0,4,0,60.3,0.0,1.245,0.0,17.664,primary,0.0
13,3,0,4,0,60.3,0.0,1.245,0.0,17.664,primary,22.2
13,3,0,4,0,60.3,0.0,1.245,0.0,17.664,primary,33.3
13,3,0,4,0,60.3,0.0,1.245,0.0,18.048,primary,25.0
13,3,0,4,0,60.3,0.0,1.245,0.0,18.048,primary,33.3
13,3,0,4,0,60.3,0.0,1.245,0.0,18.048,primary,9.4
13,3,0,4,0,60.3,0.0,1.245,0.0,18.048,primary,31.2
13,3,0,4,0,60.3,0.0,1.245,0.0,18.048,primary,63.9
13,3,0,4,0,60.3,0.0,1.245,0.0,18.048,primary,0.0
13,3,0,4,0,60.3,0.0,1.245,0.0,18.048,primary,51.6
13,3,0,4,0,60.3,0.0,1.245,0.0,18.048,primary,0.0
13,3,0,4,0,60.3,0.0,1.245,0.0,18.048,primary,0.0
13,3,0,4,0,60.3,0.0,1.245,0.0,18.048,primary,44.4
14,3,0,4,0,60.6,0.0,1.245,0.0,18.432,primary,5.6
14,3,0,4,0,60.6,0.0,1.245,0.0,18.432,primary,27.8
14,3,0,4,0,60.6,0.0,1.245,0.0,18.432,primary,15.6
14,3,0,4,0,60.6,0.0,1.245,0.0,18.432,primary,37.5
14,3,0,4,0,60.6,0.0,1.245,0.0,18.432,primary,25.0
14,3,0,4,0,60.6,0.0,1.245,0.0,18.432,primary,0.0
14,3,0,4,0,60.6,0.0,1.245,0.0,18.432,primary,58.1
14,3,0,4,0,60.6,0.0,1.245,0.0,18.432,primary,0.0
14,3,0,4,0,60.6,0.0,1.245,0.0,18.432,primary,5.6
14,3,0,4,0,60.6,0.0,1.245,0.0,18.432,primary,47.2
14,3,0,4,0,60.6,0.0,1.245,0.0,19.584,primary,0.0
14,3,0,4,0,60.6,0.0,1.245,0.0,19.584,primary,27.8
14,3,0,4,0,60.6,0.0,1.245,0.0,19.584,primary,0.0
14,3,0,4,0,60.6,0.0,1.245,0.0,19.584,primary,21.9
14,3,0,4,0,60.6,0.0,1.245,0.0,19.584,primary,30.6
14,3,0,4,0,60.6,0.0,1.245,0.0,19.584,primary,0.0
14,3,0,4,0,60.6,0.0,1.245,0.0,19.584,primary,6.5
14,3,0,4,0,60.6,0.0,1.245,0.0,19.584,primary,33.3
14,3,0,4,0,60.6,0.0,1.245,0.0,19.584,primary,36.1
14,3,0,4,0,60.6,0.0,1.245,0.0,20.736,primary,19.4
14,3,0,4,0,60.6,0.0,1.245,0.0,20.736,primary,11.1
14,3,0,4,0,60.6,0.0,1.245,0.0,20.736,primary,0.0
14,3,0,4,0,60.6,0.0,1.245,0.0,20.736,primary,0.0
14,3,0,4,0,60.6,0.0,1.245,0.0,20.736,primary,11.1
14,3,0,4,0,60.6,0.0,1.245,0.0,20.736,primary,0.0
14,3,0,4,0,60.6,0.0,1.245,0.0,20.736,primary,35.5
14,3,0,4,0,60.6,0.0,1.245,0.0,20.736,primary,3.2
14,3,0,4,0,60.6,0.0,1.245,0.0,20.736,primary,22.2
14,3,0,4,0,60.6,0.0,1.245,0.0,20.736,primary,38.9
14,3,0,4,0,60.6,0.0,1.245,0.0,21.888,primary,2.8
14,3,0,4,0,60.6,0.0,1.245,0.0,21.888,primary,5.6
14,3,0,4,0,60.6,0.0,1.245,0.0,21.888,primary,0.0
14,3,0,4,0,60.6,0.0,1.245,0.0,21.888,primary,18.8
14,3,0,4,0,60.6,0.0,1.245,0.0,21.888,primary,27.8
14,3,0,4,0,60.6,0.0,1.245,0.0,21.888,primary,0.0
14,3,0,4,0,60.6,0.0,1.245,0.0,21.888,primary,0.0
14,3,0,4,0,60.6,0.0,1.245,0.0,21.888,primary,27.8
14,3,0,4,0,60.6,0.0,1.245,0.0,21.888,primary,19.4
15,3,0,4,0,63.0,0.0,1.245,0.0,23.04,primary,0.0
15,3,0,4,0,63.0,0.0,1.245,0.0,23.04,primary,0.0
15,3,0,4,0,63.0,0.0,1.245,0.0,23.04,primary,28.1
15,3,0,4,0,63.0,0.0,1.245,0.0,23.04,primary,6.2
15,3,0,4,0,63.0,0.0,1.245,0.0,23.04,primary,25.0
15,3,0,4,0,63.0,0.0,1.245,0.0,23.04,primary,2.8
15,3,0,4,0,63.0,0.0,1.245,0.0,23.04,primary,0.0
15,3,0,4,0,63.0,0.0,1.245,0.0,23.04,primary,19.4
15,3,0,4,0,63.0,0.0,1.245,0.0,23.04,primary,25.0
15,3,0,4,0,63.0,0.0,1.245,0.0,24.345,primary,5.6
15,3,0,4,0,63.0,0.0,1.245,0.0,24.345,primary,16.7
15,3,0,4,0,63.0,0.0,1.245,0.0,24.345,primary,15.6
15,3,0,4,0,63.0,0.0,1.245,0.0,24.345,primary,21.9
15,3,0,4,0,63.0,0.0,1.245,0.0,24.345,primary,25.0
15,3,0,4,0,63.0,0.0,1.245,0.0,24.345,primary,11.1
15,3,0,4,0,63.0,0.0,1.245,0.0,24.345,primary,6.5
15,3,0,4,0,63.0,0.0,1.245,0.0,24.345,primary,0.0
15,3,0,4,0,63.0,0.0,1.245,0.0,24.345,primary,19.4
15,3,0,4,0,63.0,0.0,1.245,0.0,24.345,primary,22.2
15,3,0,4,0,63.0,0.0,1.245,0.0,25.651,primary,5.6
15,3,0,4,0,63.0,0.0,1.245,0.0,25.651,primary,11.1
15,3,0,4,0,63.0,0.0,1.245,0.0,25.651,primary,15.6
15,3,0,4,0,63.0,0.0,1.245,0.0,25.651,primary,12.5
15,3,0,4,0,63.0,0.0,1.245,0.0,25.651,primary,25.0
15,3,0,4,0,63.0,0.0,1.245,0.0,25.651,primary,16.7
15,3,0,4,0,63.0,0.0,1.245,0.0,25.651,primary,9.7
15,3,0,4,0,63.0,0.0,1.245,0.0,25.651,primary,3.2
15,3,0,4,0,63.0,0.0,1.245,0.0,25.651,primary,8.3
15,3,0,4,0,63.0,0.0,1.245,0.0,25.651,primary,13.9
15,3,0,4,0,63.0,0.0,1.245,0.0,26.957,primary,33.3
15,3,0,4,0,63.0,0.0,1.245,0.0,26.957,primary,5.6
15,3,0,4,0,63.0,0.0,1.245,0.0,26.957,primary,31.2
15,3,0,4,0,63.0,0.0,1.245,0.0,26.957,primary,9.4
15,3,0,4,0,63.0,0.0,1.245,0.0,26.957,primary,25.0
15,3,0,4,0,63.0,0.0,1.245,0.0,26.957,primary,5.6
15,3,0,4,0,63.0,0.0,1.245,0.0,26.957,primary,12.9
15,3,0,4,0,63.0,0.0,1.245,0.0,26.957,primary,19.4
15,3,0,4,0,63.0,0.0,1.245,0.0,26.957,primary,25.0
16,3,0,4,0,64.6,0.0,1.245,0.0,28.262,primary,30.6
16,3,0,4,0,64.6,0.0,1.245,0.0,28.262,primary,0.0
16,3,0,4,0,64.6,0.0,1.245,0.0,28.262,primary,40.6
16,3,0,4,0,64.6,0.0,1.245,0.0,28.262,primary,15.6
16,3,0,4,0,64.6,0.0,1.245,0.0,28.262,primary,8.3
16,3,0,4,0,64.6,0.0,1.245,0.0,28.262,primary,5.6
16,3,0,4,0,64.6,0.0,1.245,0.0,28.262,primary,6.5
16,3,0,4,0,64.6,0.0,1.245,0.0,28.262,primary,9.7
16,3,0,4,0,64.6,0.0,1.245,0.0,28.262,primary,16.7
16,3,0,4,0,64.6,0.0,1.245,0.0,28.262,primary,8.3
16,3,0,4,0,64.6,0.0,1.245,0.0,28.877,primary,19.4
16,3,0,4,0,64.6,0.0,1.245,0.0,28.877,primary,8.3
16,3,0,4,0,64.6,0.0,1.245,0.0,28.877,primary,15.6
16,3,0,4,0,64.6,0.0,1.245,0.0,28.877,primary,9.4
16,3,0,4,0,64.6,0.0,1.245,0.0,28.877,primary,8.3
16,3,0,4,0,64.6,0.0,1.245,0.0,28.877,primary,0.0
16,3,0,4,0,64.6,0.0,1.245,0.0,28.877,primary,3.2
16,3,0,4,0,64.6,0.0,1.245,0.0,28.877,primary,16.1
16,3,0,4,0,64.6,0.0,1.245,0.0,28.877,primary,11.1
16,3,0,4,0,64.6,0.0,1.245,0.0,28.877,primary,27.8
16,3,0,4,0,64.6,0.0,1.245,0.0,29.491,primary,0.0
16,3,0,4,0,64.6,0.0,1.245,0.0,29.491,primary,8.3
16,3,0,4,0,64.6,0.0,1.245,0.0,29.491,primary,12.5
16,3,0,4,0,64.6,0.0,1.245,0.0,29.491,primary,25.0
16,3,0,4,0,64.6,0.0,1.245,0.0,29.491,primary,19.4
16,3,0,4,0,64.6,0.0,1.245,0.0,29.491,primary,5.6
16,3,0,4,0,64.6,0.0,1.245,0.0,29.491,primary,16.1
16,3,0,4,0,64.6,0.0,1.245,0.0,29.491,primary,30.6
16,3,0,4,0,64.6,0.0,1.245,0.0,29.491,primary,19.4
16,3,0,4,0,64.6,0.0,1.245,0.0,30.105,primary,19.4
16,3,0,4,0,64.6,0.0,1.245,0.0,30.105,primary,5.6
16,3,0,4,0,64.6,0.0,1.245,0.0,30.105,primary,0.0
16,3,0,4,0,64.6,0.0,1.245,0.0,30.105,primary,25.0
16,3,0,4,0,64.6,0.0,1.245,0.0,30.105,primary,0.0
16,3,0,4,0,64.6,0.0,1.245,0.0,30.105,primary,16.1
16,3,0,4,0,64.6,0.0,1.245,0.0,30.105,primary,19.4
16,3,0,4,0,64.6,0.0,1.245,0.0,30.105,primary,13.9
16,3,0,4,0,64.6,0.0,1.245,0.0,30.105,primary,27.8
17,3,0,4,0,65.4,0.0,1.245,0.0,30.72,primary,19.4
17,3,0,4,0,65.4,0.0,1.245,0.0,30.72,primary,11.1
17,3,0,4,0,65.4,0.0,1.245,0.0,30.72,primary,25.0
17,3,0,4,0,65.4,0.0,1.245,0.0,30.72,primary,18.8
17,3,0,4,0,65.4,0.0,1.245,0.0,30.72,primary,30.6
17,3,0,4,0,65.4,0.0,1.245,0.0,30.72,primary,0.0
17,3,0,4,0,65.4,0.0,1.245,0.0,30.72,primary,6.5
17,3,0,4,0,65.4,0.0,1.245,0.0,30.72,primary,16.7
17,3,0,4,0,65.4,0.0,1.245,0.0,30.72,primary,22.2
17,3,0,4,0,65.4,0.0,1.245,0.0,29.798,primary,13.9
17,3,0,4,0,65.4,0.0,1.245,0.0,29.798,primary,11.1
17,3,0,4,0,65.4,0.0,1.245,0.0,29.798,primary,31.2
17,3,0,4,0,65.4,0.0,1.245,0.0,29.798,primary,6.2
17,3,0,4,0,65.4,0.0,1.245,0.0,29.798,primary,5.6
17,3,0,4,0,65.4,0.0,1.245,0.0,29.798,primary,0.0
17,3,0,4,0,65.4,0.0,1.245,0.0,29.798,primary,38.7
17,3,0,4,0,65.4,0.0,1.245,0.0,29.798,primary,16.1
17,3,0,4,0,65.4,0.0,1.245,0.0,29.798,primary,5.6
17,3,0,4,0,65.4,0.0,1.245,0.0,29.798,primary,11.1
17,3,0,4,0,65.4,0.0,1.245,0.0,28.877,primary,11.1
17,3,0,4,0,65.4,0.0,1.245,0.0,28.877,primary,19.4
17,3,0,4,0,65.4,0.0,1.245,0.0,28.877,primary,25.0
17,3,0,4,0,65.4,0.0,1.245,0.0,28.877,primary,25.0
17,3,0,4,0,65.4,0.0,1.245,0.0,28.877,primary,22.2
17,3,0,4,0,65.4,0.0,1.245,0.0,28.877,primary,13.9
17,3,0,4,0,65.4,0.0,1.245,0.0,28.877,primary,58.1
17,3,0,4,0,65.4,0.0,1.245,0.0,28.877,primary,6.5
17,3,0,4,0,65.4,0.0,1.245,0.0,28.877,primary,16.7
17,3,0,4,0,65.4,0.0,1.245,0.0,28.877,primary,16.7
17,3,0,4,0,65.4,0.0,1.245,0.0,27.955,primary,22.2
17,3,0,4,0,65.4,0.0,1.245,0.0,27.955,primary,30.6
17,3,0,4,0,65.4,0.0,1.245,0.0,27.955,primary,25.0
17,3,0,4,0,65.4,0.0,1.245,0.0,27.955,primary,78.1
17,3,0,4,0,65.4,0.0,1.245,0.0,27.955,primary,19.4
17,3,0,4,0,65.4,0.0,1.245,0.0,27.955,primary,16.7
17,3,0,4,0,65.4,0.0,1.245,0.0,27.955,primary,9.7
17,3,0,4,0,65.4,0.0,1.245,0.0,27.955,primary,9.7
17,3,0,4,0,65.4,0.0,1.245,0.0,27.955,primary,16.7
17,3,0,4,0,65.4,0.0,1.245,0.0,27.955,primary,22.2
18,3,0,4,0,65.5,0.0,1.245,0.0,27.033,primary,38.9
18,3,0,4,0,65.5,0.0,1.245,0.0,27.033,primary,19.4
18,3,0,4,0,65.5,0.0,1.245,0.0,27.033,primary,0.0
18,3,0,4,0,65.5,0.0,1.245,0.0,27.033,primary,41.7
18,3,0,4,0,65.5,0.0,1.245,0.0,27.033,primary,19.4
18,3,0,4,0,65.5,0.0,1.245,0.0,27.033,primary,25.8
18,3,0,4,0,65.5,0.0,1.245,0.0,27.033,primary,9.7
18,3,0,4,0,65.5,0.0,1.245,0.0,27.033,primary,19.4
18,3,0,4,0,65.5,0.0,1.245,0.0,27.033,primary,30.6
18,3,0,4,0,65.5,0.0,1.245,0.0,25.267,primary,33.3
18,3,0,4,0,65.5,0.0,1.245,0.0,25.267,primary,27.8
18,3,0,4,0,65.5,0.0,1.245,0.0,25.267,primary,12.5
18,3,0,4,0,65.5,0.0,1.245,0.0,25.267,primary,25.0
18,3,0,4,0,65.5,0.0,1.245,0.0,25.267,primary,30.6
18,3,0,4,0,65.5,0.0,1.245,0.0,25.267,primary,19.4
18,3,0,4,0,65.5,0.0,1.245,0.0,25.267,primary,45.2
18,3,0,4,0,65.5,0.0,1.245,0.0,25.267,primary,16.1
18,3,0,4,0,65.5,0.0,1.245,0.0,25.267,primary,25.0
18,3,0,4,0,65.5,0.0,1.245,0.0,25.267,primary,33.3
18,3,0,4,0,65.5,0.0,1.245,0.0,23.501,primary,30.6
18,3,0,4,0,65.5,0.0,1.245,0.0,23.501,primary,25.0
18,3,0,4,0,65.5,0.0,1.245,0.0,23.501,primary,21.9
18,3,0,4,0,65.5,0.0,1.245,0.0,23.501,primary,65.6
18,3,0,4,0,65.5,0.0,1.245,0.0,23.501,primary,30.6
18,3,0,4,0,65.5,0.0,1.245,0.0,23.501,primary,25.0
18,3,0,4,0,65.5,0.0,1.245,0.0,23.501,primary,25.8
18,3,0,4,0,65.5,0.0,1.245,0.0,23.501,primary,3.2
18,3,0,4,0,65.5,0.0,1.245,0.0,23.501,primary,16.7
18,3,0,4,0,65.5,0.0,1.245,0.0,23.501,primary,41.7
18,3,0,4,0,65.5,0.0,1.245,0.0,21.734,primary,22.2
18,3,0,4,0,65.5,0.0,1.245,0.0,21.734,primary,30.6
18,3,0,4,0,65.5,0.0,1.245,0.0,21.734,primary,46.9
18,3,0,4,0,65.5,0.0,1.245,0.0,21.734,primary,15.6
18,3,0,4,0,65.5,0.0,1.245,0.0,21.734,primary,33.3
18,3,0,4,0,65.5,0.0,1.245,0.0,21.734,primary,30.6
18,3,0,4,0,65.5,0.0,1.245,0.0,21.734,primary,25.8
18,3,0,4,0,65.5,0.0,1.245,0.0,21.734,primary,19.4
18,3,0,4,0,65.5,0.0,1.245,0.0,21.734,primary,8.3
18,3,0,4,0,65.5,0.0,1.245,0.0,21.734,primary,33.3
19,3,0,4,0,64.7,0.0,1.245,0.0,19.968,primary,30.6
19,3,0,4,0,64.7,0.0,1.245,0.0,19.968,primary,38.9
19,3,0,4,0,64.7,0.0,1.245,0.0,19.968,primary,31.2
19,3,0,4,0,64.7,0.0,1.245,0.0,19.968,primary,31.2
19,3,0,4,0,64.7,0.0,1.245,0.0,19.968,primary,25.0
19,3,0,4,0,64.7,0.0,1.245,0.0,19.968,primary,38.9
19,3,0,4,0,64.7,0.0,1.245,0.0,19.968,primary,6.5
19,3,0,4,0,64.7,0.0,1.245,0.0,19.968,primary,19.4
19,3,0,4,0,64.7,0.0,1.245,0.0,19.968,primary,13.9
19,3,0,4,0,64.7,0.0,1.245,0.0,19.968,primary,30.6
19,3,0,4,0,64.7,0.0,1.245,0.0,18.432,primary,30.6
19,3,0,4,0,64.7,0.0,1.245,0.0,18.432,primary,25.0
19,3,0,4,0,64.7,0.0,1.245,0.0,18.432,primary,21.9
19,3,0,4,0,64.7,0.0,1.245,0.0,18.432,primary,28.1
19,3,0,4,0,64.7,0.0,1.245,0.0,18.432,primary,16.7
19,3,0,4,0,64.7,0.0,1.245,0.0,18.432,primary,33.3
19,3,0,4,0,64.7,0.0,1.245,0.0,18.432,primary,16.1
19,3,0,4,0,64.7,0.0,1.245,0.0,18.432,primary,13.9
19,3,0,4,0,64.7,0.0,1.245,0.0,18.432,primary,25.0
19,3,0,4,0,64.7,0.0,1.245,0.0,16.896,primary,41.7
19,3,0,4,0,64.7,0.0,1.245,0.0,16.896,primary,27.8
19,3,0,4,0,64.7,0.0,1.245,0.0,16.896,primary,31.2
19,3,0,4,0,64.7,0.0,1.245,0.0,16.896,primary,12.5
19,3,0,4,0,64.7,0.0,1.245,0.0,16.896,primary,8.3
19,3,0,4,0,64.7,0.0,1.245,0.0,16.896,primary,8.3
19,3,0,4,0,64.7,0.0,1.245,0.0,16.896,primary,45.2
19,3,0,4,0,64.7,0.0,1.245,0.0,16.896,primary,16.1
19,3,0,4,0,64.7,0.0,1.245,0.0,16.896,primary,25.0
19,3,0,4,0,64.7,0.0,1.245,0.0,16.896,primary,36.1
19,3,0,4,0,64.7,0.0,1.245,0.0,15.36,primary,30.6
19,3,0,4,0,64.7,0.0,1.245,0.0,15.36,primary,16.7
19,3,0,4,0,64.7,0.0,1.245,0.0,15.36,primary,28.1
19,3,0,4,0,64.7,0.0,1.245,0.0,15.36,primary,40.6
19,3,0,4,0,64.7,0.0,1.245,0.0,15.36,primary,30.6
19,3,0,4,0,64.7,0.0,1.245,0.0,15.36,primary,0.0
19,3,0,4,0,64.7,0.0,1.245,0.0,15.36,primary,54.8
19,3,0,4,0,64.7,0.0,1.245,0.0,15.36,primary,9.7
19,3,0,4,0,64.7,0.0,1.245,0.0,15.36,primary,25.0
